applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,58,Senior Product Manager,Niro,"Bangalore, Karnataka",https://www.adzuna.in/details/4020540444?utm_medium=api&utm_source=195aa6d0,40,65,68,competitive,0.32,0/3,"define clear, well-scoped, documents","[{""need"": ""define clear"", ""gain"": 3}, {""need"": ""well-scoped"", ""gain"": 3}, {""need"": ""documents"", ""gain"": 3}, {""need"": ""founding member"", ""gain"": 2}, {""need"": ""features"", ""gain"": 2}]",,"{""skill_match"": 0.3504, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2023-04-05T10:14:43Z,data/resumes/2026-07-28/Niro_Senior_Product_Manager/Mehul_Agarwal.docx,data/resumes/2026-07-28/Niro_Senior_Product_Manager/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,No changes vs base CV,tailoring skipped (GEMINI_API_KEY not set),"features, founding, member, responsible, managing, manage, niro, setup, data-driven, experiments, metrics, conversions","Responsibilities As a founding member of the Product team, you will be responsible for managing the roadmap, features and manage the product lifecycle of the Niro credit applications. Setup data-driven experiments to optimize for key metrics, conversions etc. Communicate extensively with users and stakeholders to understand their pain points and eliminate those. Define clear and well-scoped requirement documents. Work with engineers and designers and ship features and product improvements. You …"
no,,,57,"Senior Associate, Enterprise Partnerships",razorpaysoftwareprivatelimited,Bengaluru,https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4715775005,36,37,82,competitive,0.58,1/9,"mandatory qualifications, enterprise partnerships, b2b sales, strategic alliances, preferably, payments, saas, banking tech","[{""need"": ""mandatory qualifications"", ""gain"": 2}, {""need"": ""enterprise partnerships"", ""gain"": 2}, {""need"": ""b2b sales"", ""gain"": 2}, {""need"": ""strategic alliances"", ""gain"": 2}, {""need"": ""preferably"", ""gain"": 2}]",,"{""skill_match"": 0.1148, ""experience_fit"": 1.0, ""domain"": 0.5, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",greenhouse,direct,,,2026-07-28T01:22:34-04:00,data/resumes/2026-07-28/razorpaysoftwareprivatelimited_Senior_Associate_Enterprise_Partnerships/Mehul_Agarwal.docx,data/resumes/2026-07-28/razorpaysoftwareprivatelimited_Senior_Associate_Enterprise_Partnerships/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,Skill items resequenced toward JD mentions,tailoring skipped (GEMINI_API_KEY not set),"razorpay, payments, ecosystem, businesses, money, build, financial, nbsp, enterprise, powering, indian, payroll","Razorpay is one of India’s leading full-stack financial technology companies, powering the way businesses move, manage, and grow money. Founded in 2014 by Harshil Mathur and Shashank Kumar with a simple vision - to simplify payments for Indian businesses - we’ve since grown into a fintech powerhouse driving India’s digital payment revolution. Razorpay powers millions of businesses with a smarter, scalable stack that goes beyond transactions to help them truly build and grow. From building AI-native agentic payments, to AI-assisted fraud detection and real-time risk intelligence to automated reconciliation, smart payouts, and predictive financial insights, we are embedding intelligence across our stack to make money movement faster, safer, and more efficient. In close collaboration with ecosystem partners - including banks, networks, regulators - we are pioneering industry-first solutions that are shaping the next era of fintech Across India, Singapore and Malaysia, our products span everything from seamless checkouts to payroll automation - powering a fintech ecosystem that’s redefining how money moves across Asia. Today, that ecosystem supports everyone from early-stage startups to some of India’s largest enterprises, enabling them to accept, process, and disburse payments at scale while expanding into new ways of managing money more efficiently. Our scale speaks volumes: Razorpay processes $180+ billion in annualized transactions, powering leading businesses like Airbnb, Facebook, WhatsApp, Airtel, CRED, BookmyShow, Zomato, Swiggy, Lenskart, Mirae Asset Capital markets, Indian Oil, National Pension Scheme - and over 100 of India’s unicorns. With strong roots in India and growing operations in Southeast Asia, we are shaping the next chapter of financial technology across the region. We are backed by global investors including GIC, Peak XV Partners (formerly Sequoia Capital India &amp; SEA), Tiger Global, Ribbit Capital, Matrix Partners, MasterCard, and Salesforce V"
no,,,57,Product Manager / Sr. Product Manager,Subhanu Consulting,"Bangalore, Karnataka",https://www.adzuna.in/details/3350129241?utm_medium=api&utm_source=195aa6d0,39,60,50,borderline,0.1,0/0,,"[{""need"": ""level 1-3 yrs"", ""gain"": 3}, {""need"": ""1-2 yrs"", ""gain"": 3}, {""need"": ""cpaas"", ""gain"": 3}, {""need"": ""ccaas"", ""gain"": 3}, {""need"": ""know"", ""gain"": 3}]",,"{""skill_match"": 0.4133, ""experience_fit"": 0.86, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,500000,1500000,2022-07-27T06:40:28Z,data/resumes/2026-07-28/Subhanu_Consulting_Product_Manager_Sr_Product_Manager/Mehul_Agarwal.docx,data/resumes/2026-07-28/Subhanu_Consulting_Product_Manager_Sr_Product_Manager/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,No changes vs base CV,tailoring skipped (GEMINI_API_KEY not set),"cpaas, ccaas, story, level, know, build, manage","Product Manager at I4 / I5 level 1-3 yrs of PM experience 1-2 yrs of CPaaS or CCaaS experience Has to know how to build and manage a PRD, UX, User Story, Backlog and Roadmap Skills:- Product Management, CPaas, CCaas, PRD, UX, User Story and Backlog and Roadmap"
no,,,57,Product Manager/Assistant Product Manager,Jobdost,"Bangalore, Karnataka",https://www.adzuna.in/details/3468842679?utm_medium=api&utm_source=195aa6d0,44,75,78,competitive,0.51,3/8,"feature specs, listening, creating business, driving functional, product features","[{""need"": ""feature specs"", ""gain"": 2}, {""need"": ""listening"", ""gain"": 2}, {""need"": ""creating business"", ""gain"": 2}, {""need"": ""driving functional"", ""gain"": 2}, {""need"": ""product features"", ""gain"": 2}]",,"{""skill_match"": 0.408, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,800000,1500000,2022-09-08T06:47:42Z,data/resumes/2026-07-28/Jobdost_Product_Manager_Assistant_Product_Manage/Mehul_Agarwal.docx,data/resumes/2026-07-28/Jobdost_Product_Manager_Assistant_Product_Manage/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,No changes vs base CV,tailoring skipped (GEMINI_API_KEY not set),"features, description, responsible, documentation, portfolio, feature, listening, creating, functional, requirement, launching, read","Job Description- Product Manager What is the role? Product Manager for this company will be responsible for the product features, analysis, documentation & release execution throughout the lifecycle of the product portfolio. This includes feature specs, listening to customers, creating business requirements, driving functional requirement, driving this through development and successfully launching new product features. To read more about the kind of qualities we are looking for this role, plea…"
no,,,57,Product Manager,CEDRETO MARKETING PRIVATE LIMITED,"Bangalore, Karnataka",https://www.adzuna.in/details/2677620479?utm_medium=api&utm_source=195aa6d0,41,67,49,borderline,0.08,0/0,,"[{""need"": ""description-product manager-do"", ""gain"": 2}, {""need"": ""thng"", ""gain"": 2}, {""need"": ""branded content marketplace"", ""gain"": 2}, {""need"": ""helps brands multiply"", ""gain"": 2}, {""need"": ""digital media"", ""gain"": 2}]",,"{""skill_match"": 0.4091, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,600000,1500000,2021-11-25T07:53:55Z,data/resumes/2026-07-28/CEDRETO_MARKETING_PRIVATE_LIMITED_Product_Manager/Mehul_Agarwal.docx,data/resumes/2026-07-28/CEDRETO_MARKETING_PRIVATE_LIMITED_Product_Manager/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,No changes vs base CV,tailoring skipped (GEMINI_API_KEY not set),"thng, description-product, manager-do, branded, marketplace, helps, brands, multiply, media, unique, creators, influencers","Job Description-Product Manager-Do Your Thng About The Company : Do Your Thng is a branded content marketplace that helps brands multiply their social and digital media performance through unique content creation with the help of content creators and influencers across genres. Product Manager Job Description The Product Manager is responsible for the product planning and execution throughout the Product Lifecycle, including: gathering and prioritizing product and customer requirements, defining…"
no,,,57,Product Manager,ConsultBae,"Bangalore, Karnataka",https://www.adzuna.in/details/2160609562?utm_medium=api&utm_source=195aa6d0,39,48,62,competitive,0.26,0/0,,"[{""need"": ""4 years of experience (you show 3.9)"", ""gain"": 3}, {""need"": ""15.0l"", ""gain"": 2}, {""need"": ""25.0l"", ""gain"": 2}, {""need"": ""bangalore"", ""gain"": 2}, {""need"": ""b.tech/b.e"", ""gain"": 2}]",,"{""skill_match"": 0.3667, ""experience_fit"": 0.885, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,750000,2500000,2021-05-04T11:17:31Z,,,,[],[],[],[],[],[],,,,"tier, designation, compensation, location, bangalore, days, b.tech/b.e, pgdm, pedigree, companies, colleges, iims","Designation: Product Manager Compensation ​ - ₹15.0L - ₹25.0L Experience ​ - 4 - 8 Years Location ​ - Bangalore Working days ​ - 5 Qualification ​ - B.Tech/B.E. , MBA,PGDM (Tier -1 Pedigree) Tier 1 companies and Tier 1 colleges (IIMs, ISB, IITs) Role ​ :- Product Strategy and Driving Growth Reporting to Founder Directly What you will do: Understand the market, clients and build business cases for new product opportunities. Manage product lifecycle from ideation to launch and beyond. Use data, c…"
no,,,57,Product Manager,eHireo Global Solutions,"Mumbai, Maharashtra",https://www.adzuna.in/details/5596341683?utm_medium=api&utm_source=195aa6d0,43,80,57,borderline,0.2,0/0,,"[{""need"": ""5 years of experience (you show 3.9)"", ""gain"": 5}, {""need"": ""5-7"", ""gain"": 1}, {""need"": ""full time"", ""gain"": 1}, {""need"": ""product life cycle"", ""gain"": 1}, {""need"": ""vision"", ""gain"": 1}]",,"{""skill_match"": 0.4492, ""experience_fit"": 0.768, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-01-23T04:05:16Z,,,,[],[],[],[],[],[],,,,"translate, full, life, cycle, vision, launch, conduct, identify, needs, feature, sets, clear","Job Role: Product Manager Exp: 5-7 Year(Full Time) Job Responsibilities : ● Lead the product life cycle, including vision, strategy, roadmap, requirements, user experience, delivery, launch, improvements & support ● Conduct market research and analysis to identify business needs and translate them into requirements ● Translate product requirements into sprint planning, define product feature sets with clear requirements ● Collaborate across disciplines including, business, design, development, …"
no,,,57,Product Manager - Growth,Zolve,"Bangalore, Karnataka",https://www.adzuna.in/details/5505898500?utm_medium=api&utm_source=195aa6d0,33,45,49,borderline,0.08,0/0,,"[{""need"": ""zolve welcome"", ""gain"": 1}, {""need"": ""financial frontier"", ""gain"": 1}, {""need"": ""limitless possibilities"", ""gain"": 1}, {""need"": ""welcome"", ""gain"": 1}, {""need"": ""zolve"", ""gain"": 1}]",,"{""skill_match"": 0.1858, ""experience_fit"": 0.85, ""domain"": 0.5, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2025-11-21T01:18:53Z,,,,[],[],[],[],[],[],,,,"zolve, welcome, financial, world, country, frontier, limitless, possibilities, just, architects, revolution, crafting","ABOUT ZOLVE Welcome to the financial frontier of limitless possibilities - welcome to Zolve. We're not just a fintech; we're architects of a financial revolution, crafting a narrative that transcends borders. At Zolve, we believe in rewriting the rules of finance to empower global citizens, nomads, and dreamers to navigate the world without constraints. Zolve is the world's first cross border neo-bank which helps migrants get access to credit in the new country based on their home country credi…"
no,,,57,Product Owner,Mouser,"Bangalore, Karnataka",https://www.adzuna.in/details/5787272829?utm_medium=api&utm_source=195aa6d0,38,74,49,borderline,0.08,0/0,,"[{""need"": ""product owner"", ""gain"": 1}, {""need"": ""owner description"", ""gain"": 1}, {""need"": ""description collaborate"", ""gain"": 1}, {""need"": ""developers"", ""gain"": 1}, {""need"": ""quality assurance"", ""gain"": 1}]",,"{""skill_match"": 0.3983, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-04T02:47:43Z,,,,[],[],[],[],[],[],,,,"managers, description, collaborate, developers, assurance, provide, direction, learn, approaches, priorities, document, stories","Description Collaborate with developers, product managers, project managers, quality assurance, business teams and technical support to provide a mix of business and technical direction on systems, design, development, testing and deployment. Learn stakeholder strategy, tactical approaches, priorities, requirements, and business process. Document business requirements and user stories, oversee, and coordinate the development of technical specifications, and help enforce change control procedure…"
no,,,56,"Manager, Enterprise Partnerships",razorpaysoftwareprivatelimited,Bengaluru,https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4708904005,35,38,59,borderline,0.26,0/0,,"[{""need"": ""5 years of experience (you show 3.9)"", ""gain"": 5}, {""need"": ""enterprise partnerships razorpay"", ""gain"": 1}, {""need"": ""leading full-stack"", ""gain"": 1}, {""need"": ""full-stack financial"", ""gain"": 1}, {""need"": ""financial technology"", ""gain"": 1}]",,"{""skill_match"": 0.2008, ""experience_fit"": 0.768, ""domain"": 0.5, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",greenhouse,direct,,,2026-07-21T02:29:07-04:00,,,,[],[],[],[],[],[],,,,"merchant, program, razorpay, loyalty, global, nbsp, banking, financial, businesses, money, payments, insights","Razorpay is one of India’s leading full-stack financial technology companies, powering the way businesses move, manage, and grow money. Founded in 2014 by Harshil Mathur and Shashank Kumar with a simple vision - to simplify payments for Indian businesses - we’ve since grown into a fintech powerhouse driving India’s digital payment revolution. Razorpay powers millions of businesses with a smarter, scalable stack that goes beyond transactions to help them truly build and grow. From building AI-native agentic payments, to AI-assisted fraud detection and real-time risk intelligence to automated reconciliation, smart payouts, and predictive financial insights, we are embedding intelligence across our stack to make money movement faster, safer, and more efficient. In close collaboration with ecosystem partners - including banks, networks, regulators - we are pioneering industry-first solutions that are shaping the next era of fintech Across India, Singapore and Malaysia, our products span everything from seamless checkouts to payroll automation - powering a fintech ecosystem that’s redefining how money moves across Asia. Today, that ecosystem supports everyone from early-stage startups to some of India’s largest enterprises, enabling them to accept, process, and disburse payments at scale while expanding into new ways of managing money more efficiently. Our scale speaks volumes: Razorpay processes $180+ billion in annualized transactions, powering leading businesses like Airbnb, Facebook, WhatsApp, Airtel, CRED, BookmyShow, Zomato, Swiggy, Lenskart, Mirae Asset Capital markets, Indian Oil, National Pension Scheme - and over 100 of India’s unicorns. With strong roots in India and growing operations in Southeast Asia, we are shaping the next chapter of financial technology across the region. We are backed by global investors including GIC, Peak XV Partners (formerly Sequoia Capital India &amp; SEA), Tiger Global, Ribbit Capital, Matrix Partners, MasterCard, and Salesforce V"
